1.000000000000000000e+00
9.899999999999999911e-01
9.749999999999999778e-01
9.499999999999999556e-01
9.000000000000000222e-01
8.499999999999999778e-01
8.000000000000000444e-01
7.500000000000000000e-01
6.999999999999999556e-01
6.500000000000000222e-01
5.999999999999999778e-01
5.500000000000000444e-01
5.000000000000000000e-01
4.500000000000000111e-01
4.000000000000000222e-01
3.499999999999999778e-01
2.999999999999999889e-01
2.500000000000000000e-01
2.000000000000000111e-01
1.499999999999999944e-01
1.000000000000000056e-01
7.499999999999999722e-02
5.000000000000000278e-02
2.999999999999999889e-02
2.000000000000000042e-02
1.000000000000000021e-02
5.000000000000000104e-03
2.500000000000000052e-03
1.000000000000000021e-03
0.000000000000000000e+00
1.000000000000000021e-03
2.500000000000000052e-03
5.000000000000000104e-03
1.000000000000000021e-02
2.000000000000000042e-02
2.999999999999999889e-02
5.000000000000000278e-02
7.499999999999999722e-02
1.000000000000000056e-01
1.499999999999999944e-01
2.000000000000000111e-01
2.500000000000000000e-01
2.999999999999999889e-01
3.499999999999999778e-01
4.000000000000000222e-01
4.500000000000000111e-01
5.000000000000000000e-01
5.500000000000000444e-01
5.999999999999999778e-01
6.500000000000000222e-01
6.999999999999999556e-01
7.500000000000000000e-01
8.000000000000000444e-01
8.499999999999999778e-01
9.000000000000000222e-01
9.499999999999999556e-01
9.749999999999999778e-01
9.899999999999999911e-01
1.000000000000000000e+00
