0.000000000000000000e+00,3.487300000000000035e-04,8.780599999999999516e-04,2.028400000000000081e-03,5.116199999999999568e-03,8.923800000000000829e-03,1.319599999999999940e-02,1.776300000000000101e-02,2.247800000000000145e-02,2.719900000000000095e-02,3.180999999999999800e-02,3.621699999999999919e-02,4.033099999999999880e-02,4.405200000000000088e-02,4.726999999999999952e-02,4.984199999999999742e-02,5.157699999999999785e-02,5.222099999999999659e-02,5.145199999999999774e-02,4.878600000000000297e-02,4.336999999999999883e-02,3.910899999999999793e-02,3.319699999999999734e-02,2.648199999999999860e-02,2.193200000000000011e-02,1.572499999999999939e-02,1.119500000000000009e-02,7.942599999999999313e-03,5.033499999999999780e-03,-5.033499999999999780e-03,0.000000000000000000e+00,-7.942599999999999313e-03,-1.119500000000000009e-02,-1.572499999999999939e-02,-2.193200000000000011e-02,-2.648199999999999860e-02,-3.319699999999999734e-02,-3.910899999999999793e-02,-4.336999999999999883e-02,-4.878600000000000297e-02,-5.145199999999999774e-02,-5.222099999999999659e-02,-5.157699999999999785e-02,-4.984199999999999742e-02,-4.726999999999999952e-02,-4.405200000000000088e-02,-4.033099999999999880e-02,-3.621699999999999919e-02,-3.180999999999999800e-02,-2.719900000000000095e-02,-2.247800000000000145e-02,-1.776300000000000101e-02,-1.319599999999999940e-02,-8.923800000000000829e-03,-5.116199999999999568e-03,-2.028400000000000081e-03,-8.780599999999999516e-04,0.000000000000000000e+00,-3.487300000000000035e-04
0.000000000000000000e+00,2.583900000000000086e-03,5.806200000000000076e-03,1.099800000000000083e-02,2.036200000000000163e-02,2.874499999999999972e-02,3.636899999999999855e-02,4.333000000000000046e-02,4.966500000000000081e-02,5.538699999999999873e-02,6.048800000000000010e-02,6.493200000000000360e-02,6.867099999999999593e-02,7.162599999999999523e-02,7.369299999999999462e-02,7.471600000000000463e-02,7.448599999999999666e-02,7.273899999999999810e-02,6.912500000000000588e-02,6.309399999999999731e-02,5.369000000000000161e-02,4.715199999999999947e-02,3.873299999999999660e-02,2.985900000000000012e-02,2.427599999999999897e-02,1.729800000000000088e-02,1.261600000000000048e-02,9.218300000000000452e-03,5.979299999999999893e-03,-3.075599999999999948e-03,0.000000000000000000e+00,-4.413399999999999615e-03,-5.924399999999999805e-03,-8.485599999999999393e-03,-1.254399999999999959e-02,-1.553099999999999967e-02,-1.979399999999999910e-02,-2.342899999999999844e-02,-2.601900000000000046e-02,-2.940600000000000158e-02,-3.133699999999999680e-02,-3.233400000000000163e-02,-3.265900000000000053e-02,-3.245800000000000074e-02,-3.182100000000000206e-02,-3.079300000000000093e-02,-2.933699999999999850e-02,-2.739300000000000068e-02,-2.487400000000000028e-02,-2.167099999999999929e-02,-1.770599999999999952e-02,-1.321800000000000058e-02,-8.601299999999999224e-03,-4.398000000000000000e-03,-1.141000000000000087e-03,8.378199999999999710e-04,1.150500000000000047e-03,0.000000000000000000e+00,9.356800000000000403e-04
9.336400000000000124e-04,2.387699999999999979e-03,4.277900000000000279e-03,7.520200000000000322e-03,1.378500000000000038e-02,1.961099999999999996e-02,2.499200000000000033e-02,2.997199999999999864e-02,3.457600000000000257e-02,3.881099999999999828e-02,4.267300000000000260e-02,4.615600000000000258e-02,4.923799999999999705e-02,5.188600000000000156e-02,5.404799999999999882e-02,5.564800000000000302e-02,5.655600000000000210e-02,5.648899999999999755e-02,5.500100000000000128e-02,5.133499999999999869e-02,4.418600000000000305e-02,3.873100000000000154e-02,3.152300000000000241e-02,2.391100000000000170e-02,1.910099999999999992e-02,1.301000000000000073e-02,8.922400000000000470e-03,6.185099999999999799e-03,3.883199999999999846e-03,-2.908800000000000014e-03,0.000000000000000000e+00,-4.553699999999999935e-03,-6.265699999999999915e-03,-8.471499999999999864e-03,-1.128900000000000042e-02,-1.330300000000000059e-02,-1.627500000000000127e-02,-1.895700000000000163e-02,-2.098600000000000118e-02,-2.385999999999999927e-02,-2.568799999999999903e-02,-2.676699999999999913e-02,-2.725400000000000045e-02,-2.727900000000000116e-02,-2.693100000000000008e-02,-2.627099999999999921e-02,-2.534000000000000141e-02,-2.416400000000000145e-02,-2.276200000000000098e-02,-2.114100000000000007e-02,-1.930099999999999871e-02,-1.723699999999999885e-02,-1.492500000000000077e-02,-1.232300000000000062e-02,-9.343900000000000469e-03,-5.814099999999999997e-03,-3.759300000000000141e-03,9.336400000000000124e-04,-2.378299999999999859e-03
7.987600000000000299e-04,2.418200000000000124e-03,4.390200000000000352e-03,7.780999999999999722e-03,1.477700000000000020e-02,2.199299999999999866e-02,2.935499999999999915e-02,3.673699999999999882e-02,4.381600000000000078e-02,5.031700000000000061e-02,5.601699999999999735e-02,6.070600000000000301e-02,6.420099999999999418e-02,6.646399999999999531e-02,6.755999999999999506e-02,6.753599999999999881e-02,6.639799999999999869e-02,6.407999999999999807e-02,6.035200000000000287e-02,5.476899999999999824e-02,4.642799999999999705e-02,4.063699999999999951e-02,3.317599999999999716e-02,2.535199999999999954e-02,2.038699999999999887e-02,1.402699999999999954e-02,9.684999999999999165e-03,6.732600000000000043e-03,4.225500000000000089e-03,-3.196000000000000056e-03,0.000000000000000000e+00,-4.899399999999999936e-03,-6.579800000000000232e-03,-8.605700000000000849e-03,-1.098700000000000024e-02,-1.261100000000000068e-02,-1.507700000000000012e-02,-1.767300000000000121e-02,-2.014700000000000171e-02,-2.486100000000000115e-02,-2.920599999999999932e-02,-3.301199999999999968e-02,-3.614400000000000251e-02,-3.848000000000000032e-02,-3.984200000000000241e-02,-4.003799999999999720e-02,-3.894399999999999945e-02,-3.675400000000000195e-02,-3.370999999999999691e-02,-3.003700000000000120e-02,-2.596000000000000044e-02,-2.170800000000000160e-02,-1.741300000000000139e-02,-1.312100000000000072e-02,-8.886299999999999755e-03,-4.828500000000000326e-03,-2.914499999999999990e-03,7.987600000000000299e-04,-1.810200000000000090e-03
3.500299999999999809e-04,2.669599999999999838e-03,5.584800000000000007e-03,1.035200000000000009e-02,1.908199999999999827e-02,2.673899999999999888e-02,3.338599999999999901e-02,3.904900000000000038e-02,4.376300000000000329e-02,4.768399999999999722e-02,5.093899999999999817e-02,5.360800000000000287e-02,5.573499999999999982e-02,5.734800000000000314e-02,5.844200000000000089e-02,5.898500000000000271e-02,5.888600000000000084e-02,5.794099999999999945e-02,5.581599999999999756e-02,5.193300000000000000e-02,4.522500000000000131e-02,4.018900000000000250e-02,3.330999999999999933e-02,2.569499999999999909e-02,2.066099999999999881e-02,1.401799999999999921e-02,9.460800000000000112e-03,6.403200000000000384e-03,3.853399999999999881e-03,-2.877499999999999850e-03,0.000000000000000000e+00,-4.221500000000000426e-03,-5.598299999999999631e-03,-7.500299999999999676e-03,-1.019499999999999920e-02,-1.229399999999999937e-02,-1.574000000000000052e-02,-1.940599999999999964e-02,-2.272100000000000161e-02,-2.846600000000000172e-02,-3.306900000000000117e-02,-3.654099999999999709e-02,-3.886200000000000071e-02,-3.998600000000000071e-02,-3.988599999999999784e-02,-3.866599999999999898e-02,-3.655100000000000016e-02,-3.375800000000000328e-02,-3.047100000000000156e-02,-2.686399999999999899e-02,-2.309399999999999994e-02,-1.930700000000000124e-02,-1.554099999999999926e-02,-1.180699999999999979e-02,-8.090299999999999922e-03,-4.371100000000000159e-03,-2.498799999999999806e-03,3.500299999999999809e-04,-1.368700000000000038e-03
5.607500000000000505e-04,2.623299999999999851e-03,5.318500000000000311e-03,9.783599999999999935e-03,1.800099999999999964e-02,2.509000000000000119e-02,3.104000000000000162e-02,3.584600000000000286e-02,3.953000000000000264e-02,4.226599999999999802e-02,4.420099999999999724e-02,4.544000000000000122e-02,4.606600000000000278e-02,4.612499999999999933e-02,4.564800000000000108e-02,4.463899999999999813e-02,4.308399999999999730e-02,4.093800000000000217e-02,3.811400000000000204e-02,3.444400000000000239e-02,2.959200000000000025e-02,2.649400000000000019e-02,2.265999999999999959e-02,1.866699999999999957e-02,1.604300000000000170e-02,1.227499999999999945e-02,9.206499999999999406e-03,6.763100000000000188e-03,4.387399999999999634e-03,-4.468999999999999882e-03,0.000000000000000000e+00,-6.970800000000000086e-03,-9.622800000000000797e-03,-1.307200000000000029e-02,-1.742300000000000099e-02,-2.041199999999999959e-02,-2.464799999999999977e-02,-2.828800000000000064e-02,-3.091199999999999851e-02,-3.441999999999999921e-02,-3.651299999999999685e-02,-3.769299999999999734e-02,-3.818699999999999872e-02,-3.806299999999999961e-02,-3.727899999999999964e-02,-3.576000000000000012e-02,-3.341100000000000320e-02,-3.011099999999999888e-02,-2.576099999999999918e-02,-2.051199999999999898e-02,-1.471199999999999938e-02,-8.806800000000000045e-03,-3.392899999999999909e-03,7.140900000000000155e-04,2.818000000000000192e-03,2.615399999999999930e-03,1.531100000000000082e-03,5.607500000000000505e-04,5.288499999999999798e-04
0.000000000000000000e+00,1.375399999999999930e-03,3.242800000000000109e-03,6.475200000000000400e-03,1.294200000000000038e-02,1.930799999999999877e-02,2.556599999999999845e-02,3.172500000000000320e-02,3.776600000000000096e-02,4.355300000000000143e-02,4.887400000000000078e-02,5.352500000000000313e-02,5.730199999999999877e-02,5.999800000000000272e-02,6.146299999999999680e-02,6.155800000000000161e-02,6.025699999999999806e-02,5.752499999999999974e-02,5.324199999999999766e-02,4.714900000000000341e-02,3.869199999999999723e-02,3.320000000000000034e-02,2.642399999999999957e-02,1.960599999999999843e-02,1.542100000000000068e-02,1.024300000000000037e-02,6.856100000000000388e-03,4.639599999999999801e-03,2.817300000000000013e-03,-2.567799999999999857e-03,0.000000000000000000e+00,-4.020600000000000042e-03,-5.635900000000000111e-03,-7.873800000000000243e-03,-1.092300000000000042e-02,-1.315099999999999950e-02,-1.643599999999999922e-02,-1.934599999999999861e-02,-2.146400000000000044e-02,-2.424199999999999966e-02,-2.582600000000000173e-02,-2.665100000000000108e-02,-2.693299999999999861e-02,-2.679700000000000137e-02,-2.631899999999999865e-02,-2.554199999999999873e-02,-2.449000000000000135e-02,-2.317999999999999922e-02,-2.161099999999999827e-02,-1.977599999999999844e-02,-1.766399999999999915e-02,-1.528599999999999924e-02,-1.265900000000000011e-02,-9.800299999999999637e-03,-6.721799999999999997e-03,-3.429699999999999936e-03,-1.722100000000000063e-03,0.000000000000000000e+00,-7.215200000000000172e-04
0.000000000000000000e+00,6.509499999999999661e-04,1.559999999999999972e-03,3.445600000000000052e-03,8.124100000000000418e-03,1.369500000000000058e-02,1.982899999999999940e-02,2.596700000000000050e-02,3.165500000000000258e-02,3.657300000000000134e-02,4.052200000000000246e-02,4.356600000000000056e-02,4.579099999999999837e-02,4.724699999999999733e-02,4.795300000000000257e-02,4.789299999999999807e-02,4.701899999999999830e-02,4.523599999999999843e-02,4.238000000000000100e-02,3.816499999999999754e-02,3.204599999999999810e-02,2.791099999999999831e-02,2.262300000000000075e-02,1.703000000000000000e-02,1.342499999999999943e-02,8.798000000000000265e-03,5.741800000000000029e-03,3.766799999999999836e-03,2.186299999999999962e-03,-2.930100000000000152e-03,0.000000000000000000e+00,-4.641000000000000160e-03,-6.683299999999999658e-03,-9.738000000000000128e-03,-1.427900000000000003e-02,-1.784000000000000169e-02,-2.341599999999999931e-02,-2.868400000000000116e-02,-3.279699999999999976e-02,-3.887499999999999983e-02,-4.304800000000000293e-02,-4.586199999999999999e-02,-4.760400000000000048e-02,-4.843599999999999989e-02,-4.845399999999999707e-02,-4.770699999999999941e-02,-4.620900000000000007e-02,-4.394100000000000089e-02,-4.085500000000000242e-02,-3.686600000000000293e-02,-3.190599999999999686e-02,-2.617600000000000135e-02,-1.999700000000000089e-02,-1.382000000000000069e-02,-8.207600000000000659e-03,-3.486400000000000176e-03,-1.580500000000000091e-03,0.000000000000000000e+00,-6.603200000000000475e-04
0.000000000000000000e+00,1.359399999999999975e-03,3.168499999999999876e-03,6.290699999999999764e-03,1.256299999999999951e-02,1.882500000000000145e-02,2.509199999999999972e-02,3.138099999999999917e-02,3.767500000000000016e-02,4.382599999999999690e-02,4.967200000000000087e-02,5.503500000000000059e-02,5.972299999999999831e-02,6.353200000000000514e-02,6.622799999999999521e-02,6.757599999999999718e-02,6.753499999999999781e-02,6.605999999999999373e-02,6.302499999999999769e-02,5.814199999999999924e-02,5.068299999999999889e-02,4.538999999999999979e-02,3.826999999999999846e-02,3.021099999999999827e-02,2.471800000000000039e-02,1.727599999999999969e-02,1.195300000000000008e-02,8.217500000000000845e-03,4.975499999999999888e-03,-3.708599999999999831e-03,0.000000000000000000e+00,-5.439000000000000258e-03,-7.221400000000000215e-03,-9.709499999999999381e-03,-1.322899999999999944e-02,-1.590899999999999953e-02,-2.006600000000000050e-02,-2.403500000000000081e-02,-2.720200000000000048e-02,-3.206099999999999922e-02,-3.560399999999999676e-02,-3.819800000000000278e-02,-4.001600000000000296e-02,-4.114899999999999808e-02,-4.164099999999999746e-02,-4.150299999999999823e-02,-4.071899999999999825e-02,-3.925000000000000017e-02,-3.702899999999999942e-02,-3.398099999999999732e-02,-3.013499999999999859e-02,-2.560199999999999976e-02,-2.052400000000000058e-02,-1.509899999999999957e-02,-9.627600000000000047e-03,-4.447699999999999744e-03,-2.076999999999999853e-03,0.000000000000000000e+00,-8.185399999999999794e-04
0.000000000000000000e+00,1.126000000000000048e-03,2.689800000000000003e-03,5.477600000000000004e-03,1.132099999999999947e-02,1.739599999999999827e-02,2.367700000000000013e-02,3.014199999999999866e-02,3.668500000000000233e-02,4.317900000000000210e-02,4.942599999999999771e-02,5.520300000000000207e-02,6.028900000000000231e-02,6.444600000000000328e-02,6.740699999999999470e-02,6.891700000000000603e-02,6.894000000000000128e-02,6.744799999999999407e-02,6.432999999999999829e-02,5.931499999999999967e-02,5.166500000000000259e-02,4.624700000000000338e-02,3.897300000000000070e-02,3.077399999999999927e-02,2.521899999999999836e-02,1.770400000000000099e-02,1.230700000000000023e-02,8.497199999999999892e-03,5.166099999999999859e-03,-3.742999999999999799e-03,0.000000000000000000e+00,-5.445900000000000046e-03,-7.198799999999999991e-03,-9.650999999999999857e-03,-1.312699999999999978e-02,-1.577200000000000130e-02,-1.986200000000000118e-02,-2.373700000000000115e-02,-2.681000000000000050e-02,-3.148299999999999710e-02,-3.486000000000000210e-02,-3.730399999999999688e-02,-3.899600000000000288e-02,-4.002900000000000208e-02,-4.044600000000000278e-02,-4.026600000000000318e-02,-3.947500000000000314e-02,-3.803700000000000137e-02,-3.589699999999999835e-02,-3.300800000000000262e-02,-2.943600000000000036e-02,-2.527499999999999886e-02,-2.062299999999999897e-02,-1.560600000000000008e-02,-1.040100000000000052e-02,-5.125199999999999895e-03,-2.513500000000000109e-03,0.000000000000000000e+00,-1.028800000000000070e-03
